@id	name	short_name	old_name	date_started	population:pupils:2012	population:pupils:2015	isced:level	addr:region	addr:province	addr:town	addr:city	addr:borough	addr:housenumber	addr:street	addr:street:corner	addr:neighbourhood	addr:village	addr:hamlet	operator	latitude	longitude	hrslph100m	priority
123491	San Jose Elementary School			1946	139	159	1	Eastern Visayas	Western Samar	Daram							San Jose		Daram II District of Samar Schools Division, Department of Education	11.700329	124.720739	true	medium
123474	Cagutsan Primary School			1900	26	55	1	Eastern Visayas	Western Samar	Daram									Daram II District of Samar Schools Division, Department of Education	11.700862	124.713142	false	medium
123510	Giabok Primary School			1900	26	41	1	Eastern Visayas	Western Samar	Gandara							Giaboc		Gandara I District of Samar Schools Division, Department of Education	12.153458	124.789474	false	medium
123643	New Minarog Elementary School			1900	92	108	1	Eastern Visayas	Western Samar	Motiong							New Minarog		Motiong District of Samar Schools Division, Department of Education	11.804515	125.008764	false	medium
123761	Cadaragan Elementary School		Cadaragan Primary School	1992	151	169	1	Eastern Visayas	Western Samar	Santa Rita								Cadaragan	Sta. Rita I District of Samar Schools Division, Department of Education	11.473464	124.998808	false	medium
123778	Cabacungan Elementary School			1900	160	176	1	Eastern Visayas	Western Samar	Santa Rita				Maharlika Highway					Sta. Rita II District of Samar Schools Division, Department of Education	11.373349	125.020194	true	medium
123850	Majacob Elementary School			1890	262	296	1	Eastern Visayas	Western Samar	Tarangnan							Majacob		Tarangnan District of Samar Schools Division, Department of Education	11.856851	124.800484	true	medium
313722	Majacob Integrated School			2012	412	412	2-3	Eastern Visayas	Western Samar	Tarangnan							Majacob		Tarangnan District of Samar Schools Division, Department of Education	11.913041	124.775848	false	medium
123889	Santa Rosa Primary School			1900	102	108	1	Eastern Visayas	Western Samar	Villareal							Santa Rosa		Villareal I District of Samar Schools Division, Department of Education	11.508454	125.0043	false	medium
123982	Tinaogan Elementary School			1992	183	208	1	Eastern Visayas	Western Samar	Zumarraga							Tinaugan		Zumarraga District of Samar Schools Division, Department of Education	11.68544	124.8284	true	medium
100019	Paninaan Elementary School			1955	51	61	1	Ilocos	Ilocos Norte	Bacarra									Bacarra II District of Ilocos Norte Schools Division, Department of Education	18.249988	120.620114	true	medium
321019	Liquicia Integrated School			2011	83	83	2-3	Ilocos	La Union	Caba									Caba District of La Union Schools Division, Department of Education	16.431208	120.346192	true	medium
321016	Suguidan Integrated School		Suguidan Elementary School	2007	59	59	2	Ilocos	La Union	Naguilian							Centro 1		Naguilian District of La Union Schools Division, Department of Education	16.525778	120.390252	true	medium
321011	Tubao National High School – Halog West Annex			2007	181	181	2	Ilocos	La Union	Tubao							Centro 1		Tubao District of La Union Schools Division, Department of Education	16.362596	120.413695	true	medium
305501	East Central Integrated School			1999	765	765	2	Ilocos	Pangasinan		Dagupan			Espeleta Street					District II Dagupan City Schools Division, Department of Education	16.0385752	120.3435744	true	medium
300400	Catablan Integrated School			1971	297	297	2	Ilocos	Pangasinan		Urdaneta						Casantaan		District II Urdaneta City Schools Division, Department of Education	15.969444	120.498889	true	medium
321116	Ramon Magsaysay Integrated School			2002	202	202	2-3	Ilocos	Pangasinan	Labrador						Dalanguiring	Urbiztondo		Labrador District of Pangasinan I, Lingayen Schools Division, Department of Education	16.003443	120.162445	true	medium
321211	Mangaldan Integrated School		Bantayan Central School	2008	526	526	2	Ilocos	Pangasinan	Mangaldan									Mangaldan II District of Pangasinan II, Binalonan Schools Division, Department of Education	16.09035	120.390208	true	medium
300291	Bugayong Integrated School			1987	285	285	2-3	Ilocos	Pangasinan	Pozzorubio							Bobona		Binalonan I District of Pangasinan II, Binalonan Schools Division, Department of Education	16.081438	120.58143	true	medium
109880	Puyog Elementary School			1918	171	194	1	Mimaropa	Marinduque	Boac									Boac North District of Marinduque Schools Division, Department of Education	13.444555	121.915115	false	medium
110043	Cabacao Elementary School Annex – Balantoy Primary School			2000	28	32	0-1	Mimaropa	Occidental Mindoro	Abra de Ilog							Balantoy		Abra De Ilog-Paluan District of Occidental Mindoro Schools Division, Department of Education	13.33011	120.674828	true	medium
110113	Tilik Elementary School			1930	252	279	1	Mimaropa	Occidental Mindoro	Lubang									Lubang District of Occidental Mindoro Schools Division, Department of Education	13.816801	120.197746	true	medium
301587	Lubang Vocational High School-Cabra			1983	156	156	2	Mimaropa	Occidental Mindoro	Lubang									Lubang District of Occidental Mindoro Schools Division, Department of Education	13.889755	120.047684	true	medium
110211	Claudio Salgado Elementary School			2000	144	170	1	Mimaropa	Occidental Mindoro	Sablayan									Sablayan North District of Occidental Mindoro Schools Division, Department of Education	12.955064	120.777242	true	medium
110241	Sablayan Central School			1943	1406	1535	1	Mimaropa	Occidental Mindoro	Sablayan									Sablayan South District of Occidental Mindoro Schools Division, Department of Education	12.846855	120.779058	true	medium
110180	Santa Cruz Central School			1949	862	963	1	Mimaropa	Occidental Mindoro	Santa Cruz				Roldan Street					Sta. Cruz District of Occidental Mindoro Schools Division, Department of Education	13.0722	120.722	true	medium
110375	F.M. Salcedo Memorial School		Malitbog Elementary School	2000	328	406	1	Mimaropa	Oriental Mindoro	Bongabong									Bongabong North District of Oriental Mindoro Schools Division, Department of Education	12.755433	121.468578	true	medium
110406	Tomas Villanueva Memorial School		Sagana Primary School	1947	233	287	1	Mimaropa	Oriental Mindoro	Bongabong									Bongabong South District of Oriental Mindoro Schools Division, Department of Education	12.694706	121.489312	true	medium
110453	Pakpak Lawin Primary School			2000	58	62	1	Mimaropa	Oriental Mindoro	Gloria									Gloria District of Oriental Mindoro Schools Division, Department of Education	12.949022	121.391373	false	medium
301638	Manaul National High School			2008	438	438	2-3	Mimaropa	Oriental Mindoro	Mansalay									Mansalay District of Oriental Mindoro Schools Division, Department of Education	12.462056	121.416092	true	medium
309016	Nabuslot National High School – Anoling Extension			2005	153	153	2	Mimaropa	Oriental Mindoro	Pinamalayan									Pinamalayan East District of Oriental Mindoro Schools Division, Department of Education	13.05333	121.442444	true	medium
301628	Domingo Yu Chu Memorial National High School – Bacawan Annex			2002	262	262	2-3	Mimaropa	Oriental Mindoro	Pola							Bacawan		Pola District of Oriental Mindoro Schools Division, Department of Education	13.144367	121.498497	true	medium
110603	Puting Cacao Elementary School			1962	125	140	1	Mimaropa	Oriental Mindoro	Pola							Puting Cacao		Pola District of Oriental Mindoro Schools Division, Department of Education	13.188787	121.427818	true	medium
110641	San Aquilino Elementary School			1946	399	463	1	Mimaropa	Oriental Mindoro	Roxas							San Aquilino		Roxas District of Oriental Mindoro Schools Division, Department of Education	12.591507	121.486053	true	medium
301639	Marcelo I. Cabrera Vocational High School			1993	1185	1214	2-3	Mimaropa	Oriental Mindoro	Roxas									Roxas District of Oriental Mindoro Schools Division, Department of Education	12.599842	121.483333	true	medium
110658	Lumangbayan Elementary School			1932	311	355	1	Mimaropa	Oriental Mindoro	San Teodoro									San Teodoro District of Oriental Mindoro Schools Division, Department of Education	13.4177461	121.0336242	true	medium
110689	Bagong Buhay Elementary School			2000	196	220	1	Mimaropa	Oriental Mindoro	Victoria									Victoria District of Oriental Mindoro Schools Division, Department of Education	13.200382	121.206451	true	medium
110708	San Narciso Elementary School			1955	266	309	1	Mimaropa	Oriental Mindoro	Victoria									Victoria District of Oriental Mindoro Schools Division, Department of Education	13.570203	122.567499	true	medium
111525	Nasuduan Elementary School			2000	71	82	1	Mimaropa	Palawan		Puerto Princesa						Sittio Nasuduan		Puerto Princesa III District Puerto Princesa City Schools Division, Department of Education	9.9666929	118.785504	true	medium
309101	Isla Sombrero National High School – Annex			2002	157	157	2	Mimaropa	Palawan	Aborlan									Aborlan Central District of Palawan Schools Division, Department of Education	9.433333	118.550003	true	medium
110864	Barongbarong Elementary School			1951	397	446	1	Mimaropa	Palawan	Brooke's Point									North Brooke's Point District of Palawan Schools Division, Department of Education	8.853652	117.894323	false	medium
110877	Linao Elementary School			1986	257	297	1	Mimaropa	Palawan	Brooke's Point									North Brooke's Point District of Palawan Schools Division, Department of Education	8.89438	117.870216	true	medium
110894	Proyekto Setias Memorial Elementary School		Tagpirara Elementary School	2000	222	238	1	Mimaropa	Palawan	Brooke's Point									South Brooke's Point District of Palawan Schools Division, Department of Education	8.729511	117.773282	true	medium
110978	Bulalacao Elementary School			1923	444	494	1	Mimaropa	Palawan	Coron							Bulalacao		Coron Coastal District of Palawan Schools Division, Department of Education	11.749673	120.15931	true	medium
110974	Bayo-bayo Primary School			2000	55	55	1	Mimaropa	Palawan	Coron								Bayo-bayo 2	Coron Coastal District of Palawan Schools Division, Department of Education	11.984694	120.223458	true	medium
110976	Borac Elementary School			1935	344	384	1	Mimaropa	Palawan	Coron									Coron Inland District of Palawan Schools Division, Department of Education	12.053514	120.292956	true	medium
111041	Balaguen Elementary School			1920	135	154	1	Mimaropa	Palawan	Magsaysay									Magsaysay District of Palawan Schools Division, Department of Education	10.824463	121.051919	true	medium
111048	Lucbuan Elementary School			1900	226	287	1	Mimaropa	Palawan	Magsaysay									Magsaysay District of Palawan Schools Division, Department of Education	10.865969	121.066546	true	medium
111190	Irawan Elementary School			1978	232	267	1	Mimaropa	Palawan	San Vicente						Purok 2			San Vicente District of Palawan Schools Division, Department of Education	9.800441	118.698024	true	medium
111221	Canique Elementary School			1948	395	443	1	Mimaropa	Palawan	Taytay									Taytay I District of Palawan Schools Division, Department of Education	10.957199	119.486871	true	medium
301777	Tugdan National High School			2002	411	411	2	Mimaropa	Romblon	Alcantara							Tugdan		Alcantara District of Romblon Schools Division, Department of Education	12.31079063	122.0845291	true	medium
111306	San Vicente Elementary School			1998	38	43	1	Mimaropa	Romblon	Concepcion				San Vicente Street					Concepcion District of Romblon Schools Division, Department of Education	12.80000233	122.0500256	true	medium
111317	San Roque Elementary School			1993	132	151	1	Mimaropa	Romblon	Corcuera							San Roque		Corcuera District of Romblon Schools Division, Department of Education	12.62001428	122.0569696	true	medium
301746	Agnipa National High School			1980	580	580	2	Mimaropa	Romblon	Romblon									Romblon District of Romblon Schools Division, Department of Education	12.51449037	122.2642924	true	medium
111453	Guintigbasan Elementary School			1970	135	153	1	Mimaropa	Romblon	Santa Fe									San Jose-Santa Fe District of Romblon Schools Division, Department of Education	12.18055478	122.0449113	false	medium
111460	Pandan Elementary School			1968	183	212	1	Mimaropa	Romblon	Santa Fe									San Jose-Santa Fe District of Romblon Schools Division, Department of Education	12.1644891	121.9983552	true	medium
111464	Tabugon Elementary School			1950	231	253	1	Mimaropa	Romblon	Santa Fe									San Jose-Santa Fe District of Romblon Schools Division, Department of Education	12.13532495	122.0200221	false	medium
305378	NHC High School			1975	975	606	2-3	National Capital Region			Caloocan					NHC Village			Caloocan North III District of Caloocan City Schools Division, Department of Education	14.772458	121.069412	true	low
223512	Bagumbong Elementary School Annex			2009	1899	1805	1	National Capital Region			Kalookan					Northville 2B	Bagumbong		Caloocan North IV District of Caloocan City Schools Division, Department of Education	14.751106	121.014778	true	low
136613	Maypajo Elementary School			1945	2018	2224	1	National Capital Region			Kalookan			J.P. Rizal Street					Aromar District of Caloocan City Schools Division, Department of Education	14.637881	120.973129	true	low
320303	Las Piñas National High School – Gatchalian Annex			2008	1036	980	2	National Capital Region			Las Piñas			Tolentino Street		Gatchalian Subdivision	Gatchalian		District I Las Piñas City Schools Division, Department of Education	11.647652	122.436127	true	low
136786	Moonwalk Elementary School – Mikesell Annex			1986	1293	1358	1	National Capital Region			Las Piñas					Mikesell Subdivision	Mikesell		District II Las Piñas City Schools Division, Department of Education	14.428333	121.003611	true	low
136781	Vergonville Elementary School			1981	1824	1797	1	National Capital Region			Las Piñas			Aurora Drive		Vergonville Subdivision			District I Las Piñas City Schools Division, Department of Education	14.460244	120.980008	true	low
320302	Captain Albert Aguilar National High School – Annex			2003	2853	2582	2	National Capital Region			Las Piñas			Narra Street	Receiver Street				District I Las Piñas City Schools Division, Department of Education	14.457025	120.998258	true	low
136669	Nueve de Febrero Elementary School			1968	3848	3547	0-1	National Capital Region			Mandaluyong			9 de Febrero Street					District II Mandaluyong City Schools Division, Department of Education	14.587363	121.038651	true	low
305397	Andres Bonifacio Integrated School			2002	2179	1764	2	National Capital Region			Mandaluyong			Barangka Drive	Bumatay				District II Mandaluyong City Schools Division, Department of Education	14.586111	121.034167	true	low
305289	T. Paez Integrated School			1974	3026	2805	2-3	National Capital Region			Manila	Tondo		Younger Street			Balu		Tondo VII District of Manila Schools Division, Department of Education	14.630326	120.966918	true	low
305305	Antonio Maceda Integrated School		Vicente Orestes Romualdez Int. School	1987	1940	1704	2	National Capital Region			Manila	Sampaloc		Buenos Aires Street			Santa Mesa		Tondo I District of Manila Schools Division, Department of Education	14.6032	121.01181	true	low
305319	Eulogio Rodriguez Vocational High School		Earist Vocational High School	1945	2522	2416	2-3	National Capital Region			Manila	City Of Manila				Nagtahan	Santa Mesa		Sta. Ana I District of Manila Schools Division, Department of Education	14.598126	121.001653	true	low
136450	Antonio Regidor Elementary School		Zurbaran Elementary School	1956	1888	1797	1	National Capital Region			Manila	Santa Cruz		T. Alonzo Avenue					Sta. Cruz III District of Manila Schools Division, Department of Education	14.607058	120.979433	true	low
319903	Barangka National High School			2010	795	902	2-3	National Capital Region			Marikina		119	A. Bonifacio Avenue			Barangka		District I Marikina City Schools Division, Department of Education	14.633586	121.081429	true	low
319904	Kalumpang National High School			2010	841	777	2-3	National Capital Region			Marikina			M.H. del Pilar Street			Kalumpang		District I Marikina City Schools Division, Department of Education	14.622479	121.089535	true	low
136679	Concepcion Integrated School			1964	3337	3602	1	National Capital Region			Marikina			J. Abad Santos Street			San Roque		District II Marikina City Schools Division, Department of Education	14.65049	121.101922	true	low
136861	Navotas I Elementary School			1966	805	836	1	National Capital Region			Navotas						M. Naval		Navotas District I Navotas Schools Division, Department of Education	14.663971	120.94397	true	low
136758	Sampaloc Site II Elementary School			1991	2904	2608	1	National Capital Region			Parañaque			Guyabano Street					District I Paranaque City Schools Division, Department of Education	14.4575	121.026944	true	low
136767	Baclaran Elementary School Central			1911	2162	1829	1	National Capital Region			Parañaque			Pinaglabanan Street					District III Paranaque City Schools Division, Department of Education	14.529751	120.99888	true	low
136768	Baclaran Elementary School Unit I			1954	2108	2082	1	National Capital Region			Parañaque			Pinaglabanan Street					District III Paranaque City Schools Division, Department of Education	14.528667	120.997593	true	low
136769	Baclaran Elementary School Unit II			1962	1669	1479	1	National Capital Region			Parañaque			Santiago Street					District III Paranaque City Schools Division, Department of Education	14.52856	120.996459	true	low
305424	Parañaque National High School		Parañaque Municipal High School	1969	12180	14397	2-3	National Capital Region			Parañaque			Kay Talise Street					District I Paranaque City Schools Division, Department of Education	14.479167	120.998889	true	low
319602	Philippine National School for the Blind			2002	49	59	2-3	National Capital Region			Pasay			Bliss Road		Kalayaan Village	Barangay 201		West District Pasay City Schools Division, Department of Education	14.551556	120.997201	true	low
305363	Pasay City North High School			1966	1159	919	2-3	National Capital Region			Pasay			Virginia Street			M. Dela Cruz		North District Pasay City Schools Division, Department of Education	14.551944	121.001389	true	low
136601	Timoteo Paez Elementary School			1946	4961	4412	1	National Capital Region			Pasay			Apelo Cruz Street			Malibay		East District Pasay City Schools Division, Department of Education	14.535504	121.007912	true	low
136595	Rivera Village Elementary School			1972	1739	1641	1	National Capital Region			Pasay			Marigold Street	NAIA Road	Rivera Village			South District Pasay City Schools Division, Department of Education	14.508211	121.001261	true	low
136718	Nagpayong Elementary School		Ilugin Elementary School – Nagpayong Annex	1999	10622	10608	0-1	National Capital Region			Pasig			Molave Street			Nagpayong		District I Pasig City Schools Division, Department of Education	14.54394	121.10341	true	low
136583	Aurora A. Quezon Elementary School			1976	2882	2737	0-1	National Capital Region			Quezon City			Cordillera Street			Aurora		School District XV Quezon City Schools Division, Department of Education	14.61607	121.008383	true	low
305339	North Fairview High School			1994	5829	5468	2	National Capital Region			Quezon City			Auburn			North Fairview		School District X Quezon City Schools Division, Department of Education	14.742762	121.063904	true	low
136580	Kamuning Elementary School			1939	2270	2154	0-1	National Capital Region			Quezon City			Scout Torillo Street			Sacred Heart		School District XIV Quezon City Schools Division, Department of Education	14.629784	121.036645	true	low
136541	Commonwealth Elementary School			1975	8784	8334	0-1	National Capital Region			Quezon City			Commonwealth Avenue					School District VI Quezon City Schools Division, Department of Education	14.69	121.09925	true	low
305332	Bagong Silangan High School			1970	5271	5211	2	National Capital Region			Quezon City			J.P. Rizal Street					School District XI Quezon City Schools Division, Department of Education	14.696121	121.10939	true	low
305352	Juan Sumulong High School			2012	1437	1305	2-3	National Capital Region			Quezon City	Cubao		18th Avenue					School District XV Quezon City Schools Division, Department of Education	14.621967	121.061332	true	low
227003	Punturin I Elementary School			2009	1142	986	1	National Capital Region			Valenzuela			Yardley Street		Phase 3	Punturin		Central District Valenzuela City Schools Division, Department of Education	14.739786	120.983758	true	low
136811	WawangPulo Elementary School			1948	768	864	0-1	National Capital Region			Valenzuela			Dr. F Andaya Street			Wawangpulo		North District Valenzuela City Schools Division, Department of Education	14.734666	120.926857	true	low
136894	Captain Hipolito Francisco Elementary School – Annex			2002	555	496	1	National Capital Region		Pateros				Alley 12, P. Rosales Street					Pateros District of Taguig Schools Division, Department of Education	14.544692	121.070058	true	low
126535	Balangbang Elementary School		Balangbang Primary School	1986-06-01	64	73	0-1	Northern Mindanao	Bukidnon		Malaybalay					Balangbang	Laguitas		East District Malaybalay City Schools Division, Department of Education	8.074016	125.197968	false	medium
303947	Baungon National High School			1991-06-01	945	1071	2-3	Northern Mindanao	Bukidnon	Baungon						Purok 3	Imbatug Bukdinon		Baungon District of Bukidnon Schools Division, Department of Education	8.319605	124.686882	true	medium
126315	Macapari Elementary School			1964-06-01	250	280	1	Northern Mindanao	Bukidnon	Damulog							Macapari		Damulog District of Bukidnon Schools Division, Department of Education	7.467209	124.897102	true	medium
126345	Don Carlos Norte Elementary School			1962-02-01	717	813	1	Northern Mindanao	Bukidnon	Don Carlos						Purok 3-A	Norte		Don Carlos I District of Bukidnon Schools Division, Department of Education	7.690663	124.997699	true	medium
126410	Sibonga Elementary School			1964-06-01	242	275	1	Northern Mindanao	Bukidnon	Kadingilan							Sibonga		Kadingilan District of Bukidnon Schools Division, Department of Education	7.617719	124.883049	true	medium
126422	Kibaning Elementary School			1968-06-01	150	173	1	Northern Mindanao	Bukidnon	Kalilangan							Kibaning		Kalilangan District of Bukidnon Schools Division, Department of Education	7.795644	124.732475	true	medium
126426	Lampanusan Elementary School			1957-06-01	363	418	1	Northern Mindanao	Bukidnon	Kalilangan							Lampanusan		Kalilangan District of Bukidnon Schools Division, Department of Education	7.654988	124.764771	true	medium
126435	Cagawasan Elementary School			1967	186	212	1	Northern Mindanao	Bukidnon	Kibawe							Cagawasan		Kibawe District of Bukidnon Schools Division, Department of Education	7.4915	125.041702	true	medium
303960	Kibawe National High School			2002	766	906	2-3	Northern Mindanao	Bukidnon	Kibawe						Purok 1	Natulongan		Kibawe District of Bukidnon Schools Division, Department of Education	7.52692	125.025635	true	medium
126454	Silahis Primary School			1977-03-01	88	100	1	Northern Mindanao	Bukidnon	Kibawe						Silahis	Sampaguita		Kibawe District of Bukidnon Schools Division, Department of Education	7.483365	125.077911	true	medium
126482	Panganan Elementary School			1979-06-01	290	343	1	Northern Mindanao	Bukidnon	Kitaotao							Panganan		Kitaotao I District of Bukidnon Schools Division, Department of Education	7.593031	125.351685	true	medium
126487	San Lorenzo Elementary School		San Lornzeo Elementary School	1995-06-01	141	170	1	Northern Mindanao	Bukidnon	Kitaotao							San Lorenzo		Kitaotao I District of Bukidnon Schools Division, Department of Education	7.617007	125.067375	true	medium
126465	Cabalantian Primary School			1995-06-01	100	109	1	Northern Mindanao	Bukidnon	Kitaotao							Sinuda		Kitaotao II District of Bukidnon Schools Division, Department of Education	7.609493	125.081154	true	medium
126484	Sagasaan Elementary School			1995-06-01	158	168	1	Northern Mindanao	Bukidnon	Kitaotao						Sagasaan	White Kulaman		Kitaotao II District of Bukidnon Schools Division, Department of Education	7.49151	125.118683	true	medium
126506	Kibanggay Elementary School			1954-06-01	685	785	1	Northern Mindanao	Bukidnon	Lantapan							Kibanggay		Lantapan District of Bukidnon Schools Division, Department of Education	8.0525	124.8997222	true	medium
126598	Comocomo Primary School			1978-06-01	60	65	1	Northern Mindanao	Bukidnon	Malitbog						Sumalsag	Comocomo		Malitbog District of Bukidnon Schools Division, Department of Education	8.568237	124.861633	true	medium
126599	Impahanong Elementary School			1993-06-01	170	194	1	Northern Mindanao	Bukidnon	Malitbog						Impahanong	San Luis		Malitbog District of Bukidnon Schools Division, Department of Education	8.547241	125.04158	false	medium
126614	Sta Ines Elementary School			1957-06-01	88	105	1	Northern Mindanao	Bukidnon	Malitbog									Malitbog District of Bukidnon Schools Division, Department of Education	8.531771	124.854231	true	medium
126621	Bagalangit Elementary School		Bagalangit Primary School	2002-06-01	92	104	1	Northern Mindanao	Bukidnon	Manolo Fortich							Bagalangit Kalugmanan		Manolo Fortich I District of Bukidnon Schools Division, Department of Education	8.250523	124.859489	true	medium
126673	San Miguel Central Elementary School			1960-06-01	1272	1398	1	Northern Mindanao	Bukidnon	Maramag						Purok 1-B	San Miguel		Maramag III District of Bukidnon Schools Division, Department of Education	7.776067	124.937416	true	medium
126692	Nabaliwa Elementary School			1958-06-01	237	279	1	Northern Mindanao	Bukidnon	Pangantucan							Nabaliwa		Pangantucan District of Bukidnon Schools Division, Department of Education	7.880192	124.717392	true	medium
126736	Minsamongan Elementary School			1968-06-01	137	149	1	Northern Mindanao	Bukidnon	Quezon							Minsamongan		Quezon II District of Bukidnon Schools Division, Department of Education	7.657018	125.073662	true	medium
126746	Bulalang Elementary School			1996	119	133	1	Northern Mindanao	Bukidnon	San Fernando							Bulalang		San Fernando II District of Bukidnon Schools Division, Department of Education	7.745703	125.365654	true	medium
126769	Nala Elementary School			1990-06-01	205	276	1	Northern Mindanao	Bukidnon	San Fernando						Nala	Halapitan		San Fernando I District of Bukidnon Schools Division, Department of Education	7.933333333	125.3522222	true	medium
314907	Halapitan National High School – Little Baguio Annex			2004-09-01	449	449	2-3	Northern Mindanao	Bukidnon	San Fernando						Purok 1	Little Baguio		San Fernando I District of Bukidnon Schools Division, Department of Education	7.924405	125.302992	true	medium
126768	Nakabuklad Elementary School			1998-06-01	188	213	1	Northern Mindanao	Bukidnon	San Fernando							Nacabuklad		San Fernando I District of Bukidnon Schools Division, Department of Education	7.956292	125.339188	true	medium
126784	Laruk Elementary School		Laruk Primary School	1997-06-01	112	137	1	Northern Mindanao	Bukidnon	Sumilao						Purok 5-B	Kisolon		Sumilao District of Bukidnon Schools Division, Department of Education	8.267214	124.963135	false	medium
126801	Dagumbaan Elementary School		Dagumbaan Primary School	1956-06-01	436	503	1	Northern Mindanao	Bukidnon	Talakag						Purok 4	Dagumbaan		Talakag I District of Bukidnon Schools Division, Department of Education	8.147294	124.594398	true	medium
126808	Liguron Primary School		Liguron Elementary School	1967-06-01	207	234	1	Northern Mindanao	Bukidnon	Talakag							Liguron		Talakag I District of Bukidnon Schools Division, Department of Education	8.142592	124.633316	true	medium
126827	Tankulan Elementary School		Tankulan Primary School	1979	120	143	1	Northern Mindanao	Bukidnon	Talakag						Tankulan	Lirongan		Talakag II District of Bukidnon Schools Division, Department of Education	8.052218	124.830566	true	medium
128119	Caribao Elementary School			2000	89	99	1	Northern Mindanao	Lanao del Norte		Iligan						Caribao Mainit		Northeast II-B District Iligan City Schools Division, Department of Education	8.30717	124.430428	true	medium
128128	Lower Mainit Elementary School		Lower Mainit Primary School	2000	34	38	1	Northern Mindanao	Lanao del Norte		Iligan					Lower Mainit	Mainit		Northeast II-B District Iligan City Schools Division, Department of Education	8.271464	124.385361	true	medium
315608	Francisco Laya Memorial Integrated School – Annex			2008	215	215	2-3	Northern Mindanao	Lanao del Norte		Iligan					Pindugangan	Tipanoy		North I District Iligan City Schools Division, Department of Education	8.191919	124.262611	true	medium
126953	Datu Pascan Primary School			1960-06-01	79	125	1	Northern Mindanao	Lanao del Norte	Baloi							Adapun		Baloi East District of Lanao del Norte Schools Division, Department of Education	8.101111	124.231944	true	medium
126974	Patpangkat Primary School			1954-06-01	24	41	1	Northern Mindanao	Lanao del Norte	Baloi							Mama-anun		Baloi West District of Lanao del Norte Schools Division, Department of Education	8.060655	124.203698	false	medium
126968	Maliwanag Primary School			2010-06-01	29	60	1	Northern Mindanao	Lanao del Norte	Baloi							Momungan Adapun		Baloi West District of Lanao del Norte Schools Division, Department of Education	8.096947	124.230861	false	medium
126971	Momungan Elementary School			1984-06-01	342	382	1	Northern Mindanao	Lanao del Norte	Baloi									Baloi West District of Lanao del Norte Schools Division, Department of Education	8.114167	124.215833	true	medium
126972	Olango Elementary School			1954-06-01	244	272	1	Northern Mindanao	Lanao del Norte	Baloi									Baloi West District of Lanao del Norte Schools Division, Department of Education	8.089171	124.215565	true	medium
127135	Matampay Elementary School			1992-06-01	215	252	1	Northern Mindanao	Lanao del Norte	Matungao									Matungao District of Lanao del Norte Schools Division, Department of Education	8.143333	124.194722	false	medium
127243	Tubod Central Elementary School			1933-11-13	1190	1303	1	Northern Mindanao	Lanao del Norte	Tubod				Quezon Avenue			Poblacion		Tubod West District of Lanao del Norte Schools Division, Department of Education	8.218611111	124.2463889	true	medium
304026	Banglay National High School			2008	267	267	2-3	Northern Mindanao	Misamis Occidental		Tangub					Purok 5	Banglay		Tangub Central District Tangub City Schools Division, Department of Education	8.144421	123.711807	true	medium
128225	Isidro D. Tan Elementary School			2000	180	204	1	Northern Mindanao	Misamis Occidental		Tangub						Isidro D. Tan		Tangub North District Tangub City Schools Division, Department of Education	8.073812	123.75251	true	medium
127252	Lobogon Elementary School			2000	209	225	1	Northern Mindanao	Misamis Occidental	Aloran									Aloran District of Misamis Occidental Schools Division, Department of Education	8.4127802	123.8231112	true	medium
127362	Debaloy Elementary School			2000	40	47	1	Northern Mindanao	Misamis Occidental	Concepcion							Upper Dapitan		Concepcion District of Misamis Occidental Schools Division, Department of Education	8.349447	123.564575	false	medium
127397	Matugas Bajo Elementary School			2000	81	97	1	Northern Mindanao	Misamis Occidental	Jimenez							Matugas Bajo		Jimenez District of Misamis Occidental Schools Division, Department of Education	8.5371463	123.7805665	true	medium
127484	Punta Primary School			2000	207	229	1	Northern Mindanao	Misamis Occidental	Panaon									Panaon District of Misamis Occidental Schools Division, Department of Education	8.535857	123.749908	true	medium
127996	Baikingon Elementary School			2000	353	409	1	Northern Mindanao	Misamis Oriental		Cagayan de Oro					Zone 3	Baikingon		West II District Cagayan de Oro City Schools Division, Department of Education	8.467222222	124.5719444	true	medium
127948	Balubal Elementary School			2000	692	791	1	Northern Mindanao	Misamis Oriental		Cagayan de Oro					Purok 1	Balubal		East II District Cagayan de Oro City Schools Division, Department of Education	8.460833333	124.7816667	true	medium
127955	Corrales Elementary School			2000	1592	1871	1	Northern Mindanao	Misamis Oriental		Cagayan de Oro			Corrales Extension					North I District Cagayan de Oro City Schools Division, Department of Education	8.4905413	124.6537877	true	medium
127963	Kauswagan Central School			2002	2195	2490	1	Northern Mindanao	Misamis Oriental		Cagayan de Oro								North II District Cagayan de Oro City Schools Division, Department of Education	8.4970961	124.6419209	true	medium
127992	Macanhan Elementary School			2000	1494	1735	1	Northern Mindanao	Misamis Oriental		Cagayan de Oro								West I District Cagayan de Oro City Schools Division, Department of Education	8.468333333	124.6311111	true	medium
127602	Balingasag Central School			2000	2076	2408	1	Northern Mindanao	Misamis Oriental	Balingasag						Poblacion	Barangay 1 & 4		Balingasag North Misamis Oriental Schools Division, Department of Education	8.744964	124.780294	true	medium
127604	Binitinan Elementary School			2000	602	668	1	Northern Mindanao	Misamis Oriental	Balingasag							Galas Binitinan		Balingasag South Misamis Oriental Schools Division, Department of Education	8.715031	124.777359	true	medium
